Channel ID,Created Date,Video ID,Published Time,Duration,Viewship,Title,Description
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:49,K8V4eq9jmdM,7 bulan lalu,20:36,81712,Kegagalan kerajaan akan tempias kepada Raja-Raja Melayu,Kegagalan kerajaan akan tempias kepada Raja-Raja Melayu
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:49,WjqCwr-_hFE,7 bulan lalu,26:20,74707,"Politik Malaysia era baru: sokong presiden, tolak parti","Politik Malaysia era baru: sokong presiden, tolak parti"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:49,pr7SDA9EkKQ,7 bulan lalu,4:11,86141,Tugas saya ialah untuk melaksanakan amar makruf nahi munkar,Tugas saya ialah untuk melaksanakan amar makruf nahi munkar
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:49,-3NatG4rr-Y,7 bulan lalu,19:46,64914,"Anwar Ibrahim PM Kerajaan Minoriti, bukan PM Kerajaan Perpaduan","Anwar Ibrahim PM Kerajaan Minoriti, bukan PM Kerajaan Perpaduan"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,2e1rcfELBco,7 bulan lalu,20:40,346360,Agong ditipu: Kerajaan Pakatan Harapan bukan Kerajaan Perpaduan,Agong ditipu: Kerajaan Pakatan Harapan bukan Kerajaan Perpaduan
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,WHlz8bmLTk0,7 bulan lalu,20:20,155591,Akhirnya Raja-Raja Melayu menunjukkan kuasa mereka: Anwar Ibrahim PM10,Akhirnya Raja-Raja Melayu menunjukkan kuasa mereka: Anwar Ibrahim PM10
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,Sp7mbMLE_cY,7 bulan lalu,22:25,233595,"Biar Parlimen, bukan Agong, pilih Perdana Menteri","Biar Parlimen, bukan Agong, pilih Perdana Menteri"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,UnD__rXScJk,7 bulan lalu,7:25,154691,Siapa yang sabotaj Perikatan Nasional?,Siapa yang sabotaj Perikatan Nasional?
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,O3nzABe8tt4,7 bulan lalu,12:17,146048,Percubaan rampasan kuasa atau coup oleh Anwar dan Zahid gagal,Percubaan rampasan kuasa atau coup oleh Anwar dan Zahid gagal
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,6rf3WZMW4Ws,7 bulan lalu,18:42,211750,Kerajaan baru gabungan PH-BN dan Anwar Ibrahim PM10,Kerajaan baru gabungan PH-BN dan Anwar Ibrahim PM10
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,VmJrssVxdyQ,7 bulan lalu,11:38,395517,MKT Umno pecah dua di antara gang pro-PH dan gang pro-PN,MKT Umno pecah dua di antara gang pro-PH dan gang pro-PN
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,owRnrIoz6o8,7 bulan lalu,17:39,81816,Tiada siapa akan menang PRU15,"Tiada siapa akan menang PRU15. Ilham Centre meramal PH akan menang 86 kerusi, BN 51 kerusi, dan PN akan menang hanya 25 kerusi saja. Di Sarawak, GPS akan menang 18 dari 31 kerusi, dan di Sabah..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,PqcykrZfF6c,7 bulan lalu,8:00,76742,Strategi ‘Kristian’ untuk kalahkan Ku Li diguna terhadap Muhyiddin,Strategi ‘Kristian’ untuk kalahkan Tengku Razaleigh Hamzah diguna terhadap Muhyiddin Yassin
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,fyJysMTMPac,7 bulan lalu,11:09,95612,"Wow! Power Rafizi Ramli. Kalau Pakatan Harapan menang PRU15, Azam Baki baik pindah ke Manchester","Wow! Power betul Rafizi Ramli. Kalau Pakatan Harapan menang PRU15, Azam Baki baik pindah ke Manchester"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,ovn4hl3_bEk,7 bulan lalu,27:15,66715,"PRU15: perkembangan terkini, Rabu, 16 November 2022","PRU15: perkembangan terkini, Rabu, 16 November 2022"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,_rsPZpyWU2s,7 bulan lalu,28:16,58567,"PRU15: perkembangan terkini, Selasa, 15 November 2022","PRU15: perkembangan terkini, Selasa, 15 November 2022"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,Ik9zV3nZRIM,7 bulan lalu,14:27,69370,"PRU15: perkembangan terkini, Isnin, 14 November 2022","PRU15: perkembangan terkini, Isnin, 14 November 2022"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,wqQXK9CeSKE,7 bulan lalu,10:46,97179,Umno perlu kalah PRU15 untuk selamatkan Zahid Hamidi,Umno perlu kalah PRU15 untuk selamatkan Zahid Hamidi
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,qzB_J2Qk34k,7 bulan lalu,15:47,19444,Melayu tidak takut kalau betul pun PAS parti terrorist,Melayu tidak takut kalau betul pun PAS parti terrorist
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,FKdRcpXLdYs,7 bulan lalu,15:21,25728,Betul ke orang PAS pelampau atau extremist?,Betul ke orang PAS pelampau atau extremist?
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,ZNGlRg1Xlk0,7 bulan lalu,16:05,180706,"Pulak dah! Zahid Hamidi sedia berpakat dengan semua orang, bukan saja dengan Anwar Ibrahim","Pulak dah! Zahid Hamidi sedia berpakat dengan semua orang, bukan saja dengan Anwar Ibrahim."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,8ml1J7zq2EA,7 bulan lalu,19:39,73855,"PRU15 untuk kepentingan Zahid, bukan untuk kepentingan rakyat Malaysia","PRU15 untuk kepentingan Zahid, bukan untuk kepentingan rakyat Malaysia"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,y7tFwf5ogUU,8 bulan lalu,18:25,138953,Bukan fitnah: Zahid akan pancung Najib dan Ismail Sabri,Bukan fitnah: Zahid akan pancung Najib dan Ismail Sabri
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,3ZHOA_aHn0I,8 bulan lalu,13:18,144979,"Zahid Hamidi bukan bodoh, cuma bodoh-bodoh sepat untuk menguntungkan Anwar Ibrahim","Zahid Hamidi bukan bodoh, cuma bodoh-bodoh sepat untuk menguntungkan Anwar Ibrahim."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,JXO4QRAi1t8,8 bulan lalu,15:43,24441,Manifesto Pakatan Harapan: janji-janji buat sedap mulut,Manifesto Pakatan Harapan: janji-janji buat sedap mulut
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,LpMsOoTeyzA,8 bulan lalu,6:14,40198,Zahid Hamidi terima rasuah RM66 juta dari projek LCS,Zahid Hamidi terima rasuah RM66 juta dari projek LCS
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,paQuWKNj9fM,8 bulan lalu,8:03,103263,PRU15: Laporan perisik terkini,PRU15: Laporan perisik terkini
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,IQWnHIGpM6w,8 bulan lalu,10:16,47290,Husam Musa tikam belakang arwah Nik Aziz Nik Mat: Anwar Ibrahim kutip jadi calon PKR.,Husam Musa tikam belakang arwah Nik Aziz Nik Mat: Anwar Ibrahim kutip jadi calon PKR.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,3aBhjqvoeVo,8 bulan lalu,10:32,48123,Zahid dan Anwar perlu tangkis tuduhan mereka ada perjanjian sulit,Ahmad Zahid Hamidi perlu masukkan ke dalam manifesto pilihanraya Barisan Nasional “NO ANWAR NO DAP” dan Anwar Ibrahim perlu masukkan ke dalam manifesto Pakatan Harapan “NO KERAJAAN KLEPTOKRAT...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,XHv_a9Opfb0,8 bulan lalu,11:09,52500,Majlis Peguam sokong Tommy Thomas dan menghentam Perdana Menteri Ismail Sabri Yaakob,Majlis Peguam sokong Tommy Thomas dan menghentam Perdana Menteri Ismail Sabri Yaakob. Jelas bahawa Majlis Peguam adalah ahli komponen gabungan Pakatan Harapan.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,Wsop6aIsEoU,8 bulan lalu,5:34,23765,"P.A.S. acronym untuk Parti Ajaran Sesat, kata pembenci kepada Islam","P.A.S. acronym untuk Parti Ajaran Sesat, kata pembenci kepada Islam"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,k4uvHG6aDf0,8 bulan lalu,3:32,42615,Anwar tuduh PAS terima RM90 juta dari Umno? Bagaimana pula tentang tuduhan Anwar merogol jambu?,Anwar Ibrahim tuduh PAS terima RM90 juta dari Umno? Bagaimana pula tentang tuduhan Anwar merogol jambu?
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,Pz3RD3QScuc,8 bulan lalu,14:38,68386,Boleh ke Tok Guru Abdul Hadi Awang tumbang kali ini?,"Boleh ke Tok Guru Abdul Hadi Awang tumbang kali ini? Hadi Awang telah kalah kerusi parlimen Marang pada tahun 1986 dan 2004, dan pada tahun 1990 dan 1995 menang dengan undi yang tipis."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:50,uUdB_p_e4Qo,8 bulan lalu,20:28,26581,Apa dia perjuangan PAS yang sebenar?,Apa dia perjuangan PAS yang sebenar?
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,pwZRFPKk68I,8 bulan lalu,16:56,88242,Bukit Aman kerja untuk siapa?,"Bukit Aman kerja untuk siapa? Untuk PRU14, Bukit Aman bantu Tun Dr Mahathir Mohamad untuk menjatuhkan Umno-BN. Nampaknya, untuk PRU15, Bukit Aman sekali lagi sedang membantu Dr Mahathir untuk..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,ZNGGpaQQh3U,8 bulan lalu,14:36,40800,"PAS perlu “go back to basics” untuk mempertahankan Terengganu, Kelantan dan Kedah","Umno perlu PAS hanya bila mereka terdesak, macam selepas kekalahan di dalam PRU14. Sekarang Umno rasa mereka kuat dan tidak lagi terdesak, malah mereka nak rampas tiga negeri PAS. Jadi lebih..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,M3tMsxujrL0,8 bulan lalu,15:14,27436,Lebih dari 40 parti politik akan bertanding di dalam PRU15. Tetapi apa pendirian mereka sebenar?,Lebih dari 40 parti politik akan bertanding di dalam PRU15. Tetapi pendirian untuk semua parti politik ini tidak jelas.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,Qyo98oFR4LA,8 bulan lalu,13:13,36724,Umno jangan sombong: nanti senario PRU14 akan berulang sekali lagi,Umno jangan sombong: nanti senario PRU14 akan berulang sekali lagi.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,J4brv-i4LXM,8 bulan lalu,7:15,29174,Bagus untuk Raja-Raja Melayu apabila parti-parti politik bergolak dan tidak kuat,Bagus untuk Raja-Raja Melayu apabila parti-parti politik bergolak dan tidak kuat.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,BDYJJf4n0qY,8 bulan lalu,13:35,25407,Dasar Gila Pandang Ke Timur Dr Mahathir,Dasar Gila Pandang Ke Timur Dr Mahathir. Mahathir nak rakyat Malaysia ikut contoh orang Jepun. Tapi orang Jepun memerintah Malaysia 4 tahun lagi dahsyat daripada Pakatan Harapan memerintah 2 tahun.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,X4LRm-451Dw,8 bulan lalu,11:17,22008,Demokrasi lagi penting dari perut dan harta,"Demokrasi lagi penting dari perut dan harta. Di negara lain, mereka sanggup mati dan kehilangan harta untuk memperjuangkan demokrasi. Orang Malaysia baru suruh berlapar sikit dan menghadapi..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,gthAH4dOf6Y,8 bulan lalu,15:10,32441,Laporan tentang kegagalan dan penyelewengan Tommy Thomas membuktikan kegagalan Pakatan Harapan,"Laporan ""Pasukan Petugas Khas"" tentang kegagalan dan penyelewengan Tommy Thomas membuktikan betapa gagalnya kerajaan Pakatan Harapan. Disebabkan itulah berlaku banyak pendakwaan terpilih dan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,r-VmEYY2RaY,9 bulan lalu,25:30,47801,Rasuah: Menjawab hujah Nazir Razak,"Rasuah: Menjawab hujah Nazir Razak. Nazir berkata rasuah di Malaysia sudah jadi macam 'stage 4 cancer' dan ianya perlu diperangi. Nazir tak paham, rasuah ini adalah salah satu punca yang Melayu..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,dphL4dXRmzE,9 bulan lalu,12:27,37101,Agong tertekan untuk perkenan permohonan parlimen dibubar,"Agong tertekan untuk perkenan permohonan parlimen dibubar: Umno umum malam tadi yang mereka telah membuat keputusan bahawa PRU15 mesti diadakan tahun ini juga. Secara tidak langsung, ini adalah..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,2gKSOH19TG0,9 bulan lalu,16:44,15973,"Malaysia adalah negara hybrid, dan bukannya negara sekular macam DAP berkata.","Malaysia adalah negara hybrid, dan bukannya negara sekular macam DAP berkata. BN nak negara hybrid, PH pula nak Malaysia bertukar menjadi negara sekular, dan PAS mahukan negara Islam. Bagi..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,fBPQrhCD-VY,9 bulan lalu,16:01,23946,DAP menolak Islam ke DAP menolak PAS?,"DAP menolak Islam ke DAP menolak PAS? Hari ini DAP memberi beberapa sebab kenapa mereka menolak PAS, yang boleh dianggap sebagai beberapa sebab DAP menolak Islam."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,qXxqNO3ken8,9 bulan lalu,19:09,97451,Anwar lupa apa yang berlaku terhadap Najib pada hari ini satu ketika dahulu pernah berlaku kepadanya,"Anwar mudah lupa: Anwar lupa, apa yang berlaku terhadap Najib pada hari ini satu ketika dahulu pernah berlaku kepadanya. Tapi dia tidak bersuara pun untuk Najib macam kita bersuara untuk dia."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,OHLeyYBqpzE,9 bulan lalu,10:43,46138,Kisah benar cerita merpati: Saya pun ditawar hantar ke IJN bila saya sakit dalam tahanan,Kisah benar cerita merpati: Saya pun ditawar hantar ke IJN bila saya sakit dalam tahanan.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,fT86B9YwCos,9 bulan lalu,8:40,31427,Satu RCI untuk menyiasat salahlaku bekas peguam negara Tommy Thomas perlu ditubuhkan,"Pada zaman Tommy Thomas menjadi peguam negara, terdapat banyak kes melibatkan pemimpin dan penyokong Pakatan Harapan yang digugurkan tanpa sebab dan ‘selective prosecution’ terhadap orang..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,IcDRaOGOTGI,9 bulan lalu,16:26,16877,Kerajaan gagal dari segi apa?,"Apabila pengkritik Ismail Sabri Yaakob berkata 'kerajaan gagal', dari segi apa kerajaan gagal?"
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,l6c_YJAlHBs,9 bulan lalu,20:20,58026,"Biar Umno, PAS, Bersatu dan Pejuang bertembung di dalam PRU15 untuk mengukur kekuatan Islam","Umno, PAS, Bersatu dan Pejuang perlu lawan 5-penjuru di dalam PRU15 supaya kita boleh ukur sejauh mana Melayu betul-betul menyokong Islam."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,PEsiHA0m3a4,9 bulan lalu,8:03,43924,Sebab apa Tok Guru Abdul Hadi Awang menjadi sasaran serangan?,"Sebab apa Tok Guru Abdul Hadi Awang menjadi sasaran serangan? Pada tahun 2015, DAP dan PKR cuba menjatuhkan Presiden PAS Tok Guru Abdul Hadi Awang sebab beliau tidak sokong Dr Wan Azizah Wan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,THdZkmrAh4o,9 bulan lalu,10:55,28258,Jasa Samy Vellu kepada Umno: 1979-2008,Jasa Samy Vellu kepada Umno: 1979-2008
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,iJ8H6SHyTJI,9 bulan lalu,8:47,78340,Pengampunan untuk Najib: Majlis Peguam Malaysia warning Agong,Pengampunan untuk Najib: Majlis Peguam Malaysia warning Agong
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,sesDtch3sA4,9 bulan lalu,14:00,29341,Isu rawatan Najib: di antara hak dan layanan istimewa,Isu rawatan Najib: di antara hak dan layanan istimewa
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,u2WDAdxLxSE,9 bulan lalu,18:14,53464,Strategi cheerleader Lokman Adam backfire teruk,Strategi cheerleader Lokman Adam backfire teruk
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,C-mE2tbv43o,9 bulan lalu,14:17,37205,Sebab apa BN perlu dana PRU15 sebanyak RM3 bilion?,"Sebab apa BN perlu dana PRU15 sebanyak RM3 bilion? Fahmi Fadzil kata BN perlu RM1 bilion, Tun Dr Mahathir Mohamad pula berkata dia hanya belanja RM1.5 bilion, manakala Najib Tun Razak belanja..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,7wuDDpHyb4k,9 bulan lalu,11:07,50064,PM Ismail Sabri menghadapi masalah untuk mendapatkan dana sebanyak RM3 bilion untuk PRU15,Perdana Menteri Ismail Sabri Yaakob menghadapi masalah untuk mendapatkan dana sebanyak RM3 bilion untuk PRU15.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,6Q82fadxc4U,9 bulan lalu,12:27,145957,Banyak mana rahsia DAP dan lebih dari 350 penerima wang 1MDB dari Pulau Pinang telah disembunyikan?,PricewaterhouseCoopers (PWC) adalah auditor dan penasihat cukai untuk Goldman Sachs. Mereka juga dilantik sebagai pentadbir untuk 1MDB. Bukan ke ini conflict of interest? Berapa banyak maklumat...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,C2vYX3CwfE8,9 bulan lalu,13:15,51049,Sebab apa tindakan tidak diambil terhadap lebih dari 350 penerima duit 1MDB yang bukan dari Umno?,"Sebab apa tindakan tidak diambil terhadap lebih dari 350 penerima duit 1MDB yang bukan dari Umno? Kebanyakan penerima ini dari Pulau Pinang dan mereka telah menerima sejumlah RM780 juta, pada..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,dH3JaPAtIyg,9 bulan lalu,8:56,71138,Khairy Jamaluddin tak boleh lepaskan kerusi parlimen Rembau kepada Tok Mat,Khairy Jamaluddin tak boleh lepaskan kerusi parlimen Rembau kepada Tok Mat sebab dia bakal perdana menteri selepas PRU17.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,mTOtXyaVWHE,10 bulan lalu,9:27,46226,Umno menuju ke arah penghancuran,Matlamat Tun Dr Mahathir Mohamad adalah untuk menutup Umno dan kesemua ahli Umno beramai-ramai menyertai Parti Pribumi Bersatu.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,aZsXOUd6qWU,10 bulan lalu,12:06,66651,Budak-budak BossKu sudah pening,"Budak-budak BossKu sudah pening. Mereka menghentam Perdana Menteri, Peguam Negara, Ketua Hakim, dan hakim-hakim. Tetapi mereka tidak pula menghentam Tun Dr Mahathir Mohamad, orang yang penjarakan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:51,gA8uU6J07Is,10 bulan lalu,13:29,90078,Najib dan Rosmah masuk penjara disebabkan kalah PRU14,"Malang yang menimpa pada Najib Razak, Rosmah Mansor dan Zahid Hamidi adalah kerana Umno kalah PRU14 pada May 2018."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,VLmvX0wlRww,10 bulan lalu,9:26,68167,Gopal Sri Ram berkata Raja Petra pembohong,"Gopal Sri Ram berkata Raja Petra Kamarudin (RPK) pembohong dan penulis yang tidak boleh dipercayai. Tetapi Najib Tun Razak and Rosmah Mansor telah didapati bersalah, macam RPK kata akan berlaku...."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,rpTpy1Oq8qs,10 bulan lalu,10:45,116959,Siapa yang mengarah hakim untuk mempercepatkan perbicaraan Ahmad Zahid Hamidi?,"Cuma ada 4 orang sahaja yang boleh mengarah hakim: iaitu Perdana Menteri, Ketua Hakim Negara, Peguam Negara, dan Pendakwa Raya Kanan."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,KYV2wn85rss,10 bulan lalu,21:53,64224,Orang Umno sama macam orang Islam di seluruh dunia,Orang Umno khususnya dan orang Melayu secara amnya sama tabiat macam orang Islam seluruh dunia. Mereka memang suka bergaduh sama-sama sendiri semenjak dari zaman Nabi lagi.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,r-gg7tC5r8A,10 bulan lalu,13:26,220723,Dr Mahathir nafi dia arah Tengku Maimun untuk penjarakan Najib:,Tun Dr Mahathir Mohamad menafikan bahawa dia telah mengarah Ketua Hakim Tengku Maimun Tuan Mat untuk penjarakan Najib Razak. Itu satu pembohongan sebab Peguam Negara Idrus Harun telah berjumpa...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,APLRBO1B_8w,10 bulan lalu,12:39,77601,Umno menyekat Ismail Sabri dari menolong Najib,"Umno menyekat Ismail Sabri dari menolong Najib: Disebabkan budak-budak Umno buat kecoh dan menekan Ismail Sabri Yaakob untuk campur tangan di dalam perbicaraan SRC International, maka ini membuat..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,OhSpXrH_rTM,10 bulan lalu,22:21,155187,"Najib mangsa politik, tapi salah siapa?","Kesilapan budak-budak Najib adalah punca Umno kalah PRU14. Disebabkan itu, hari ini Najib duduk di Penjara Kajang."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,-z_5fWaVUxM,10 bulan lalu,11:15,136496,"Lokman Adam menyalak, Najib Razak masuk penjara","Mengikut Lokman, PM Ismail Sabri Yaakob di belakang usaha untuk memenjarakan Najib dan Zahid Hamidi. Lokman marah sebab PM tidak salah guna kuasanya untuk menggugurkan kes Najib dan Zahid...."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,8rvbxJwWh3c,10 bulan lalu,11:32,74560,Penyokong BossKu kena terima hakikat yang Najib akan masuk penjara,"Memandang kepada perkembangan perbicaraan rayuan Najib Tun Razak di Mahkamah Persekutuan, nampaknya Najib tidak boleh mengelak dari masuk penjara."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,3PizflFhgzg,10 bulan lalu,10:26,143798,Kenyataan Mahathir tentang Najib bukanlah kebetulan,"Tun Dr Mahathir Mohamad banyak mengeluarkan kenyataan tentang kes Najib Tun Razak. Ini bukan kebetulan atau ‘gatal mulut’ tetapi ‘arahan’ kepada mahkamah tentang apa Mahathir nak, iaitu..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,Nnf8ZCO9HRw,10 bulan lalu,20:07,71089,"Kes Najib bersabit politik, bukannya bersabit undang-undang","Saya sudah bagitahu empat tahun dahulu lagi bahawa kes Najib Razak bersabitkan politik, bukannya bersabit undang-undang. Jadi kenalah selesaikan melalui jalan politik dan bukan melalui mahkamah."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,36SkxRfQf44,10 bulan lalu,12:40,50326,"Geng gedebe Umno hilang focus, Najib masuk penjara",Geng gedebe Umno sibuk menyerang PM Ismail Sabri Yaakob dan tekan untuk parlimen dibubarkan dengan segera supaya PRU15 tergempar boleh diadakan. Mereka tidak focus kepada masalah Najib Razak...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,TdU_s70AWc4,10 bulan lalu,8:33,34596,PRU15 selepas kes Najib dan Zahid selesai,Hari ini Perdana Menteri Ismail Sabri Yaakob telah menjawab persoalan tentang bila PRU15 akan diadakan. Ia akan diadakan selepas kes Najib Razak dan Zahid Hamidi selesai.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,Csi_t82nVXk,10 bulan lalu,16:47,37181,Sebab apa kes SRC Najib penting bagi seluruh Malaysia?,Butterfly Effect: A very small change in conditions can create a significantly different outcome. Ini bermakna satu peristiwa kecil akan membawa implikasi yang besar. Jadi keputusan kes Najib...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,YkrbAvkNlO4,10 bulan lalu,11:47,23694,Rayuan Najib: sejarah Malaysia akan ditentukan hari Isnin ini,"Hari Isnin ini bukan saja mengenai rayuan Najib Tun Razak terhadap hukuman 12 tahun penjara dan denda RM210 juta, tetapi juga akan menentukan masa depan Malaysia."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,ioLCrpjzQ5o,10 bulan lalu,8:16,64110,Tindakan haram Amar Singh Ishar Singh,"Mana senarai rampasan atau seizure list duit dan barang yang dirampas dari rumah Najib pada Mei 2018? Sebab apa Pengarah CCID, Amar Singh Ishar Singh, enggan kemukakan senarai rampasan atau..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,q3OUxpU34cU,10 bulan lalu,5:28,117900,Girlfriend Amar Singh curi satu beg barang berharga dari rumah Najib,"Pada May 2018, Pengarah CCID, Amar Singh Ishar Singh, membuat serbuan dirumah Najib Razak dan telah merampas lebih dari 350 beg dan kotak mengandungi duit tunai dan macam-macam barang berharga..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,JQwTZZS9AfU,10 bulan lalu,12:28,28179,Rasuah perkara biasa bagi rakyat Malaysia,Rakyat Malaysia tidak hairan tentang budaya rasuah. Sebab itu Tun Dr Mahathir Mohamad bangkitkan isu semburit dan bukan isu rasuah untuk singkirkan Anwar Ibrahim.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,EZXJv98TfJI,10 bulan lalu,3:32,26778,Keputusan untuk membeli kapal LCS dibuat oleh Zahid Hamidi,Ahmad Zahid Hamidi dilantik sebagai Menteri Pertahanan pada tahun 2009 dan keputusan untuk beli littoral combat ships (LCS) dibuat pada tahun 2011. Harga asal RM6 billion untuk enam buah kapal...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,d_rFrvbS_-M,11 bulan lalu,10:43,15455,Isu perbicaraan SRC International: tangguh perbicaraan adalah hak tertuduh,Perbicaraan kes Sodomi 1 Anwar Ibrahim mengambil masa 6 tahun dan kes Sodomi 2 pula selama 6 tahun juga. Dan perbicaraan Sodomi 2 ditangguh sebanyak 69 kali. Ini adalah hak tertuduh sekiranya...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,fssTEOx6s7c,11 bulan lalu,13:47,15146,"Kalau nak reformasi, maka Cina kena keluar mengundi","Melayu sudah berpecah lima. Jadi, jika semua Cina keluar mengundi, maka Umno dan Barisan Nasional boleh ditumbangkan. Pada PRU15, pengundi kena pilih the lesser of the two evils, atau pilihan..."
